Storage Location,Storage Type,Storage Bin,Material,Plant,Stock Category,Available stock,Pick quantity,Storage Unit,Storage Unit Type,Quant,Duration,GR Date
1,ST1,E11-02-B,CF-02-006,3510,,12,0,7009590023,PAL,1000608631,37,2/18/19
1,ST1,E13-02-A,CF-02-006,3510,,12,0,7009590022,PAL,1000608630,37,2/18/19
1,ST1,E30-03-A,CF-02-006,3510,,12,0,7009590003,PAL,1000608635,37,2/18/19
1,ST1,E31-03-B,CF-02-006,3510,,12,0,7009590036,PAL,1000608608,37,2/18/19
1,ST1,F01-03-A,CF-02-006,3510,,12,0,7009590024,PAL,1000608632,37,2/18/19
1,ST1,F01-03-B,CF-02-006,3510,,12,0,7009590004,PAL,1000608636,37,2/18/19
1,ST1,F02-03-A,CF-02-006,3510,,12,0,7009590002,PAL,1000608634,37,2/18/19
1,ST1,F02-03-B,CF-02-006,3510,,12,0,7009590001,PAL,1000608633,37,2/18/19
1,ST1,F03-03-A,CF-02-006,3510,,12,0,7009590005,PAL,1000608637,37,2/18/19
1,ST1,F03-03-B,CF-02-006,3510,,12,0,7009590006,PAL,1000608638,37,2/18/19
1,ST1,F05-03-A,CF-02-006,3510,,12,0,7009590007,PAL,1000608639,37,2/18/19
1,ST1,F05-03-B,CF-02-006,3510,,12,0,7009590008,PAL,1000608640,37,2/18/19
1,ST1,G32-03-B,CF-02-006,3510,,12,0,7009590010,PAL,1000608642,37,2/18/19
1,ST1,H01-02-A,CF-02-006,3510,,12,0,7009590021,PAL,1000608629,37,2/18/19
1,ST1,H02-02-B,CF-02-006,3510,,12,0,7009590020,PAL,1000608628,37,2/18/19
1,ST1,I30-03-A,CF-02-006,3510,,12,0,7009590012,PAL,1000608644,37,2/18/19
1,ST1,I31-03-A,CF-02-006,3510,,12,0,7009590011,PAL,1000608643,37,2/18/19
1,ST1,I31-03-B,CF-02-006,3510,,12,0,7009590009,PAL,1000608641,37,2/18/19
1,ST1,J19-02-A,CF-02-006,3510,,12,0,7009390015,PAL,1000639169,5,1/29/19
1,ST1,J22-02-A,CF-02-006,3510,,12,0,7009390016,PAL,1000639165,5,1/29/19
1,ST1,J27-03-A,CF-02-006,3510,,12,0,7009390014,PAL,1000639118,5,1/29/19
1,ST1,K07-02-B,CF-02-006,3510,,12,0,7009380029,PAL,1000639191,5,1/29/19
1,ST1,L03-03-B,CF-02-006,3510,,12,0,7009380036,PAL,1000630326,14,1/29/19
1,ST1,L15-02-A,CF-02-006,3510,,12,0,7009380037,PAL,1000594317,57,1/29/19
1,ST1,M13-01-B,CF-02-006,3510,,11,0,7009380025,PAL,1000643116,0,1/29/19
1,ST1,O08-03-B,CF-02-006,3510,,12,0,7009380028,PAL,1000634817,8,1/29/19
1,ST1,O14-04-A,CF-02-006,3510,,12,0,7009380031,PAL,1000594307,57,1/29/19
1,ST1,O14-04-B,CF-02-006,3510,,12,0,7009380030,PAL,1000594306,57,1/29/19
1,ST1,O15-02-B,CF-02-006,3510,,12,0,7009380026,PAL,1000594302,57,1/29/19
1,ST1,O15-03-B,CF-02-006,3510,,12,0,7009380027,PAL,1000594303,57,1/29/19
1,ST1,P01-01-B,CF-02-006,3510,,12,0,7009390019,PAL,1000594228,57,1/29/19
1,ST1,P03-03-A,CF-02-006,3510,,12,0,7009390013,PAL,1000594234,57,1/29/19
1,ST1,P05-01-A,CF-02-006,3510,,12,0,7009390018,PAL,1000594229,57,1/29/19
1,ST1,P05-02-B,CF-02-006,3510,,12,0,7009390012,PAL,1000594235,57,1/29/19
1,ST1,P05-03-B,CF-02-006,3510,,12,0,7009390011,PAL,1000594236,57,1/29/19
1,ST1,P13-01-B,CF-02-006,3510,,12,0,7009390017,PAL,1000594230,57,1/29/19
1,ST1,Q03-01-B,CF-02-006,3510,,12,0,7009390020,PAL,1000594227,57,1/29/19
1,ST1,Q04-01-A,CF-02-006,3510,,12,0,7009390021,PAL,1000594226,57,1/29/19
1,ST1,Q08-01-B,CF-02-006,3510,,12,0,7009390022,PAL,1000594225,57,1/29/19
1,ST1,Q10-01-A,CF-02-006,3510,,12,0,7009390023,PAL,1000594224,57,1/29/19
1,ST1,Q15-04-C,CF-02-006,3510,,12,0,7009390002,PAL,1000594243,57,1/29/19
1,ST1,Q17-04-A,CF-02-006,3510,,12,0,7009390009,PAL,1000594250,57,1/29/19
1,ST1,Q17-04-B,CF-02-006,3510,,12,0,7009390008,PAL,1000594249,57,1/29/19
1,ST1,Q19-04-A,CF-02-006,3510,,12,0,7009390007,PAL,1000594248,57,1/29/19
1,ST1,Q19-04-B,CF-02-006,3510,,12,0,7009390006,PAL,1000594247,57,1/29/19
1,ST1,Q21-01-B,CF-02-006,3510,,12,0,7009390024,PAL,1000594223,57,1/29/19
1,ST1,Q21-04-A,CF-02-006,3510,,12,0,7009390005,PAL,1000594246,57,1/29/19
1,ST1,Q21-04-B,CF-02-006,3510,,12,0,7009390004,PAL,1000594245,57,1/29/19
1,ST1,Q23-01-A,CF-02-006,3510,,12,0,7009390025,PAL,1000594222,57,1/29/19
1,ST1,Q23-04-A,CF-02-006,3510,,12,0,7009390003,PAL,1000594244,57,1/29/19
1,ST1,Q26-03-B,CF-02-006,3510,,12,0,7009390001,PAL,1000594242,57,1/29/19
1,ST1,R31-04-A,CF-02-006,3510,,12,0,7009390010,PAL,1000594251,57,1/29/19
1,ST1,V04-01-A,CF-02-006,3510,,12,0,7009380033,PAL,1000594309,57,1/29/19
1,ST1,V04-02-B,CF-02-006,3510,,12,0,7009380032,PAL,1000594308,57,1/29/19
1,ST1,V10-01-B,CF-02-006,3510,,12,0,7009380034,PAL,1000594310,57,1/29/19
1,ST1,V32-02-A,CF-02-006,3510,,12,0,7009380035,PAL,1000594314,57,1/29/19
1,ST1,I32-02-A,CF-02-007,3510,,12,0,7009350008,PAL,1000592189,61,1/25/19
1,ST1,M01-01-A,CF-02-007,3510,,10,0,7009350028,PAL,1000644040,0,1/25/19
1,ST1,M06-01-A,CF-02-007,3510,,4,0,7009350027,PAL,1000643621,0,1/25/19
1,ST1,P01-02-B,CF-02-007,3510,,12,0,7009580001,PAL,1000607353,40,2/15/19
1,ST1,P05-02-A,CF-02-007,3510,,12,0,7009580002,PAL,1000607354,40,2/15/19
1,ST1,P07-01-A,CF-02-007,3510,,12,0,7009580003,PAL,1000607355,40,2/15/19
1,ST1,Q08-02-A,CF-02-007,3510,,12,0,7009580005,PAL,1000607351,40,2/15/19
1,ST1,Q08-02-B,CF-02-007,3510,,12,0,7009580004,PAL,1000607352,40,2/15/19
1,ST1,Q20-01-B,CF-02-007,3510,,12,0,7009580006,PAL,1000607350,40,2/15/19
1,ST1,Q28-01-A,CF-02-007,3510,,12,0,7009580007,PAL,1000607349,40,2/15/19
1,ST1,R04-04-A,CF-02-007,3510,,12,0,7009350032,PAL,1000592157,61,1/25/19
1,ST1,R05-02-B,CF-02-007,3510,,12,0,7009580021,PAL,1000607328,40,2/15/19
1,ST1,R06-04-A,CF-02-007,3510,,12,0,7009350034,PAL,1000592159,61,1/25/19
1,ST1,R06-04-B,CF-02-007,3510,,12,0,7009350033,PAL,1000592158,61,1/25/19
1,ST1,R08-04-A,CF-02-007,3510,,12,0,7009350036,PAL,1000592162,61,1/25/19
1,ST1,R08-04-B,CF-02-007,3510,,12,0,7009350035,PAL,1000592160,61,1/25/19
1,ST1,R09-01-B,CF-02-007,3510,,12,0,7009580022,PAL,1000607329,40,2/15/19
1,ST1,R09-04-B,CF-02-007,3510,,12,0,7009350029,PAL,1000592154,61,1/25/19
1,ST1,R10-03-B,CF-02-007,3510,,12,0,7009580023,PAL,1000607338,40,2/15/19
1,ST1,R10-04-A,CF-02-007,3510,,12,0,7009350014,PAL,1000592164,61,1/25/19
1,ST1,R11-04-A,CF-02-007,3510,,12,0,7009350030,PAL,1000592155,61,1/25/19
1,ST1,R11-04-B,CF-02-007,3510,,12,0,7009350031,PAL,1000592156,61,1/25/19
1,ST1,R12-04-A,CF-02-007,3510,,12,0,7009350016,PAL,1000592166,61,1/25/19
1,ST1,R12-04-B,CF-02-007,3510,,12,0,7009350015,PAL,1000592165,61,1/25/19
1,ST1,R13-04-A,CF-02-007,3510,,12,0,7009350019,PAL,1000592169,61,1/25/19
1,ST1,R14-04-A,CF-02-007,3510,,12,0,7009350018,PAL,1000592168,61,1/25/19
1,ST1,R14-04-B,CF-02-007,3510,,12,0,7009350017,PAL,1000592167,61,1/25/19
1,ST1,R16-04-A,CF-02-007,3510,,12,0,7009350021,PAL,1000592171,61,1/25/19
1,ST1,R16-04-B,CF-02-007,3510,,12,0,7009350020,PAL,1000592170,61,1/25/19
1,ST1,R17-04-B,CF-02-007,3510,,12,0,7009350012,PAL,1000592179,61,1/25/19
1,ST1,R17-04-C,CF-02-007,3510,,12,0,7009350011,PAL,1000592180,61,1/25/19
1,ST1,R18-02-A,CF-02-007,3510,,12,0,7009760022,PAL,1000620707,25,3/1/19
1,ST1,R18-04-A,CF-02-007,3510,,12,0,7009350024,PAL,1000592174,61,1/25/19
1,ST1,R18-04-B,CF-02-007,3510,,12,0,7009350023,PAL,1000592173,61,1/25/19
1,ST1,R18-04-C,CF-02-007,3510,,12,0,7009350022,PAL,1000592172,61,1/25/19
1,ST1,R19-04-A,CF-02-007,3510,,12,0,7009350010,PAL,1000592181,61,1/25/19
1,ST1,R20-04-A,CF-02-007,3510,,12,0,7009350026,PAL,1000592176,61,1/25/19
1,ST1,R20-04-B,CF-02-007,3510,,12,0,7009350025,PAL,1000592175,61,1/25/19
1,ST1,R21-01-B,CF-02-007,3510,,12,0,7009580024,PAL,1000607339,40,2/15/19
1,ST1,R22-02-A,CF-02-007,3510,,12,0,7009580025,PAL,1000607341,40,2/15/19
1,ST1,R22-02-B,CF-02-007,3510,,12,0,7009760021,PAL,1000620709,25,3/1/19
1,ST1,R22-04-B,CF-02-007,3510,,12,0,7009350009,PAL,1000592183,61,1/25/19
1,ST1,R23-04-B,CF-02-007,3510,,12,0,7009350004,PAL,1000592185,61,1/25/19
1,ST1,R24-01-A,CF-02-007,3510,,12,0,7009580011,PAL,1000607345,40,2/15/19
1,ST1,R24-04-B,CF-02-007,3510,,12,0,7009350003,PAL,1000592184,61,1/25/19
1,ST1,R25-04-B,CF-02-007,3510,,12,0,7009350005,PAL,1000592186,61,1/25/19
1,ST1,R26-01-A,CF-02-007,3510,,12,0,7009580013,PAL,1000607343,40,2/15/19
1,ST1,R26-02-A,CF-02-007,3510,,12,0,7009580008,PAL,1000607348,40,2/15/19
1,ST1,R27-02-B,CF-02-007,3510,,12,0,7009580010,PAL,1000607346,40,2/15/19
1,ST1,R27-04-A,CF-02-007,3510,,12,0,7009350006,PAL,1000592187,61,1/25/19
1,ST1,R27-04-B,CF-02-007,3510,,12,0,7009350007,PAL,1000592188,61,1/25/19
1,ST1,R28-01-A,CF-02-007,3510,,12,0,7009580012,PAL,1000607344,40,2/15/19
1,ST1,R28-02-B,CF-02-007,3510,,12,0,7009760020,PAL,1000620710,25,3/1/19
1,ST1,R29-01-A,CF-02-007,3510,,12,0,7009580009,PAL,1000607347,40,2/15/19
1,ST1,R29-01-B,CF-02-007,3510,,12,0,7009580020,PAL,1000607327,40,2/15/19
1,ST1,R32-04-B,CF-02-007,3510,,12,0,7009350013,PAL,1000592177,61,1/25/19
1,ST1,S02-01-B,CF-02-007,3510,,12,0,7009760029,PAL,1000620689,25,3/1/19
1,ST1,S26-03-B,CF-02-007,3510,,12,0,7009580019,PAL,1000606940,40,2/15/19
1,ST1,S28-01-A,CF-02-007,3510,,12,0,7009580017,PAL,1000606732,40,2/15/19
1,ST1,S28-01-B,CF-02-007,3510,,12,0,7009580018,PAL,1000606733,40,2/15/19
1,ST1,T16-02-A,CF-02-007,3510,,12,0,7009580030,PAL,1000606710,40,2/15/19
1,ST1,T17-02-A,CF-02-007,3510,,12,0,7009760030,PAL,1000620690,25,3/1/19
1,ST1,T17-02-B,CF-02-007,3510,,12,0,7009760031,PAL,1000620691,25,3/1/19
1,ST1,T19-02-A,CF-02-007,3510,,12,0,7009760032,PAL,1000620692,25,3/1/19
1,ST1,T19-02-B,CF-02-007,3510,,12,0,7009760023,PAL,1000620693,25,3/1/19
1,ST1,T21-01-B,CF-02-007,3510,,12,0,7009580028,PAL,1000606718,40,2/15/19
1,ST1,T21-02-B,CF-02-007,3510,,12,0,7009580027,PAL,1000606719,40,2/15/19
1,ST1,T21-04-B,CF-02-007,3510,,3,0,7009580029,PAL,1000606717,40,2/15/19
1,ST1,T23-04-A,CF-02-007,3510,,12,0,7009580026,PAL,1000606720,40,2/15/19
1,ST1,T24-02-A,CF-02-007,3510,,12,0,7009760024,PAL,1000620684,25,3/1/19
1,ST1,T24-02-B,CF-02-007,3510,,8,0,7009760033,PAL,1000620683,25,3/1/19
1,ST1,T26-02-B,CF-02-007,3510,,12,0,7009760025,PAL,1000620685,25,3/1/19
1,ST1,T27-03-A,CF-02-007,3510,,12,0,7009580014,PAL,1000606721,40,2/15/19
1,ST1,T27-03-B,CF-02-007,3510,,12,0,7009580015,PAL,1000606722,40,2/15/19
1,ST1,T28-01-B,CF-02-007,3510,,12,0,7009760026,PAL,1000620686,25,3/1/19
1,ST1,T28-02-B,CF-02-007,3510,,12,0,7009760027,PAL,1000620687,25,3/1/19
1,ST1,T30-01-B,CF-02-007,3510,,12,0,7009760028,PAL,1000620688,25,3/1/19
1,ST1,T32-03-B,CF-02-007,3510,,12,0,7009580016,PAL,1000606726,40,2/15/19
1,ST1,Y01-03-B,CF-02-007,3510,,12,0,7009530002,PAL,1000605313,41,2/14/19
1,ST1,Y02-03-A,CF-02-007,3510,,12,0,7009530004,PAL,1000605311,41,2/14/19
1,ST1,Y02-03-B,CF-02-007,3510,,12,0,7009530003,PAL,1000605312,41,2/14/19
1,ST1,Y03-03-B,CF-02-007,3510,,12,0,7009530006,PAL,1000605309,41,2/14/19
1,ST1,Y03-04-B,CF-02-007,3510,,12,0,7009530005,PAL,1000605310,41,2/14/19
1,ST1,Y04-02-B,CF-02-007,3510,,12,0,7009530007,PAL,1000605308,41,2/14/19
1,ST1,Y05-02-B,CF-02-007,3510,,12,0,7009530008,PAL,1000605307,41,2/14/19
1,ST1,Y06-03-A,CF-02-007,3510,,12,0,7009530009,PAL,1000605306,41,2/14/19
1,ST1,Y07-02-A,CF-02-007,3510,,12,0,7009530012,PAL,1000605303,41,2/14/19
1,ST1,Y07-02-B,CF-02-007,3510,,12,0,7009530010,PAL,1000605305,41,2/14/19
1,ST1,Y08-03-A,CF-02-007,3510,,12,0,7009530013,PAL,1000605301,41,2/14/19
1,ST1,Y10-03-A,CF-02-007,3510,,1,0,7009530017,PAL,1000605297,41,2/14/19
1,ST1,Y10-03-C,CF-02-007,3510,,12,0,7009530015,PAL,1000605299,41,2/14/19
1,ST1,Y10-04-C,CF-02-007,3510,,12,0,7009530014,PAL,1000605300,41,2/14/19
1,ST1,Y15-02-B,CF-02-007,3510,,12,0,7009770022,PAL,1000620654,25,3/1/19
1,ST1,Y16-02-B,CF-02-007,3510,,12,0,7009770023,PAL,1000620653,25,3/1/19
1,ST1,Z01-02-A,CF-02-007,3510,,12,0,7009530011,PAL,1000605304,41,2/14/19
1,ST1,Z10-02-A,CF-02-007,3510,,12,0,7009770024,PAL,1000620652,25,3/1/19
1,ST1,Z11-02-A,CF-02-007,3510,,12,0,7009770025,PAL,1000620651,25,3/1/19
1,ST1,Z12-02-B,CF-02-007,3510,,12,0,7009770026,PAL,1000620650,25,3/1/19
1,ST1,Z12-03-B,CF-02-007,3510,,12,0,7009770027,PAL,1000620649,25,3/1/19
1,ST1,Z12-04-B,CF-02-007,3510,,6,0,7009770028,PAL,1000620648,25,3/1/19
1,ST1,M10-01-B,CF03501BIR,3510,,6,0,7009670028,PAL,1000643616,0,2/26/19
1,ST1,P04-02-B,CF03501BIR,3510,,12,0,7009670025,PAL,1000616241,29,2/26/19
1,ST1,P06-01-B,CF03501BIR,3510,,12,0,7009670026,PAL,1000616240,29,2/26/19
1,ST1,V05-01-A,CF03501BIR,3510,,12,0,7009680001,PAL,1000616272,29,2/26/19
1,ST1,V05-01-B,CF03501BIR,3510,,12,0,7009680026,PAL,1000616332,29,2/26/19
1,ST1,V07-01-A,CF03501BIR,3510,,12,0,7009680035,PAL,1000616334,29,2/26/19
1,ST1,V11-01-B,CF03501BIR,3510,,12,0,7009680034,PAL,1000616335,29,2/26/19
1,ST1,V12-02-A,CF03501BIR,3510,,12,0,7009680032,PAL,1000616338,29,2/26/19
1,ST1,V13-01-A,CF03501BIR,3510,,12,0,7009680033,PAL,1000616337,29,2/26/19
1,ST1,V14-02-A,CF03501BIR,3510,,12,0,7009680030,PAL,1000616341,29,2/26/19
1,ST1,V14-02-B,CF03501BIR,3510,,12,0,7009680031,PAL,1000616340,29,2/26/19
1,ST1,V17-02-B,CF03501BIR,3510,,12,0,7009680029,PAL,1000616342,29,2/26/19
1,ST1,V17-02-C,CF03501BIR,3510,,12,0,7009680028,PAL,1000616343,29,2/26/19
1,ST1,V21-02-A,CF03501BIR,3510,,12,0,7009680027,PAL,1000616344,29,2/26/19
1,ST1,W12-02-B,CF03501BIR,3510,,12,0,7009680025,PAL,1000616331,29,2/26/19
1,ST1,W13-02-B,CF03501BIR,3510,,12,0,7009680017,PAL,1000616330,29,2/26/19
1,ST1,W14-02-A,CF03501BIR,3510,,12,0,7009680016,PAL,1000616329,29,2/26/19
1,ST1,W16-02-B,CF03501BIR,3510,,12,0,7009680014,PAL,1000616327,29,2/26/19
1,ST1,W16-02-C,CF03501BIR,3510,,12,0,7009680015,PAL,1000616328,29,2/26/19
1,ST1,W20-02-B,CF03501BIR,3510,,12,0,7009680013,PAL,1000616326,29,2/26/19
1,ST1,W22-02-A,CF03501BIR,3510,,12,0,7009680012,PAL,1000616325,29,2/26/19
1,ST1,W29-02-A,CF03501BIR,3510,,12,0,7009680011,PAL,1000616324,29,2/26/19
1,ST1,W29-02-B,CF03501BIR,3510,,12,0,7009680010,PAL,1000616323,29,2/26/19
1,ST1,W30-02-A,CF03501BIR,3510,,12,0,7009680018,PAL,1000616322,29,2/26/19
1,ST1,W32-02-A,CF03501BIR,3510,,12,0,7009680019,PAL,1000616321,29,2/26/19
1,ST1,X07-03-B,CF03501BIR,3510,,12,0,7009680024,PAL,1000616271,29,2/26/19
1,ST1,X10-02-A,CF03501BIR,3510,,12,0,7009680003,PAL,1000616286,29,2/26/19
1,ST1,X14-02-C,CF03501BIR,3510,,12,0,7009680002,PAL,1000616274,29,2/26/19
1,ST1,X17-02-B,CF03501BIR,3510,,12,0,7009680004,PAL,1000616295,29,2/26/19
1,ST1,X23-02-A,CF03501BIR,3510,,12,0,7009680005,PAL,1000616296,29,2/26/19
1,ST1,X23-02-B,CF03501BIR,3510,,12,0,7009680006,PAL,1000616317,29,2/26/19
1,ST1,X27-02-A,CF03501BIR,3510,,12,0,7009680007,PAL,1000616318,29,2/26/19
1,ST1,X27-02-B,CF03501BIR,3510,,12,0,7009680008,PAL,1000616319,29,2/26/19
1,ST1,X29-02-A,CF03501BIR,3510,,12,0,7009680009,PAL,1000616320,29,2/26/19
1,ST1,Z03-04-A,CF03501BIR,3510,,12,0,7009680020,PAL,1000616270,29,2/26/19
1,ST1,Z04-02-B,CF03501BIR,3510,,12,0,7009680021,PAL,1000616268,29,2/26/19
1,ST1,Z04-04-A,CF03501BIR,3510,,12,0,7009680023,PAL,1000616269,29,2/26/19
1,ST1,Z09-04-B,CF03501BIR,3510,,12,0,7009680022,PAL,1000616267,29,2/26/19
1,ST1,Z10-03-B,CF03501BIR,3510,,10,0,7009680036,PAL,1000616266,29,2/26/19
1,ST1,O10-03-B,CF03501CVR,3510,,12,0,7010060033,PAL,1000639225,5,3/22/19
1,ST1,P28-04-A,CF03501CVR,3510,,12,0,7010060035,PAL,1000639223,5,3/22/19
1,ST1,P30-04-A,CF03501CVR,3510,,12,0,7010060031,PAL,1000639227,5,3/22/19
1,ST1,P30-04-B,CF03501CVR,3510,,12,0,7010060034,PAL,1000639224,5,3/22/19
1,ST1,P32-04-B,CF03501CVR,3510,,12,0,7010060030,PAL,1000639228,5,3/22/19
1,ST1,Q14-04-A,CF03501CVR,3510,,12,0,7010060021,PAL,1000639290,5,3/22/19
1,ST1,Q14-04-B,CF03501CVR,3510,,12,0,7010060020,PAL,1000639478,5,3/22/19
1,ST1,Q16-04-B,CF03501CVR,3510,,12,0,7010060023,PAL,1000639235,5,3/22/19
1,ST1,Q16-04-C,CF03501CVR,3510,,12,0,7010060022,PAL,1000639254,5,3/22/19
1,ST1,Q20-04-A,CF03501CVR,3510,,12,0,7010060026,PAL,1000639232,5,3/22/19
1,ST1,Q20-04-B,CF03501CVR,3510,,12,0,7010060024,PAL,1000639234,5,3/22/19
1,ST1,Q22-04-A,CF03501CVR,3510,,12,0,7010060025,PAL,1000639233,5,3/22/19
1,ST1,Q24-04-A,CF03501CVR,3510,,12,0,7010060029,PAL,1000639229,5,3/22/19
1,ST1,Q24-04-B,CF03501CVR,3510,,12,0,7010060028,PAL,1000639230,5,3/22/19
1,ST1,Q25-01-A,CF03501CVR,3510,,12,0,7010060027,PAL,1000639231,5,3/22/19
1,ST1,R19-02-B,CF03501CVR,3510,,12,0,7010070012,PAL,1000639952,5,3/22/19
1,ST1,R28-01-B,CF03501CVR,3510,,12,0,7010070013,PAL,1000639953,5,3/22/19
1,ST1,R31-02-B,CF03501CVR,3510,,12,0,7010070014,PAL,1000639954,5,3/22/19
1,ST1,R32-02-A,CF03501CVR,3510,,12,0,7010070015,PAL,1000639955,5,3/22/19
1,ST1,S02-02-A,CF03501CVR,3510,,12,0,7010070011,PAL,1000639951,5,3/22/19
1,ST1,S03-02-A,CF03501CVR,3510,,12,0,7010070010,PAL,1000639950,5,3/22/19
1,ST1,S03-02-B,CF03501CVR,3510,,12,0,7010070009,PAL,1000639949,5,3/22/19
1,ST1,S04-02-A,CF03501CVR,3510,,12,0,7010070008,PAL,1000639948,5,3/22/19
1,ST1,S06-02-A,CF03501CVR,3510,,12,0,7010070007,PAL,1000639947,5,3/22/19
1,ST1,S08-02-A,CF03501CVR,3510,,12,0,7010070006,PAL,1000639946,5,3/22/19
1,ST1,S10-02-A,CF03501CVR,3510,,12,0,7010070005,PAL,1000639943,5,3/22/19
1,ST1,S11-02-B,CF03501CVR,3510,,12,0,7010070001,PAL,1000639906,5,3/22/19
1,ST1,S11-03-A,CF03501CVR,3510,,12,0,7010070004,PAL,1000639932,5,3/22/19
1,ST1,S11-03-B,CF03501CVR,3510,,12,0,7010070003,PAL,1000639931,5,3/22/19
1,ST1,S13-03-A,CF03501CVR,3510,,12,0,7010070002,PAL,1000639907,5,3/22/19
1,ST1,S15-03-A,CF03501CVR,3510,,12,0,7010070016,PAL,1000639900,5,3/22/19
1,ST1,S15-03-B,CF03501CVR,3510,,12,0,7010070017,PAL,1000639896,5,3/22/19
1,ST1,S17-03-A,CF03501CVR,3510,,12,0,7010070018,PAL,1000639895,5,3/22/19
1,ST1,S17-03-B,CF03501CVR,3510,,12,0,7010070020,PAL,1000639875,5,3/22/19
1,ST1,S18-02-A,CF03501CVR,3510,,12,0,7010070019,PAL,1000639894,5,3/22/19
1,ST1,T11-01-B,CF03501CVR,3510,,12,0,7010070030,PAL,1000639640,5,3/22/19
1,ST1,T13-02-A,CF03501CVR,3510,,12,0,7010070029,PAL,1000639641,5,3/22/19
1,ST1,T13-02-B,CF03501CVR,3510,,12,0,7010070028,PAL,1000639642,5,3/22/19
1,ST1,T15-01-B,CF03501CVR,3510,,12,0,7010070027,PAL,1000639643,5,3/22/19
1,ST1,T15-02-B,CF03501CVR,3510,,12,0,7010070025,PAL,1000639644,5,3/22/19
1,ST1,T15-03-B,CF03501CVR,3510,,12,0,7010070026,PAL,1000639645,5,3/22/19
1,ST1,T19-01-A,CF03501CVR,3510,,12,0,7010070024,PAL,1000639646,5,3/22/19
1,ST1,T22-03-B,CF03501CVR,3510,,10,0,7010070036,PAL,1000639553,5,3/22/19
1,ST1,T23-02-B,CF03501CVR,3510,,12,0,7010070023,PAL,1000639649,5,3/22/19
1,ST1,T25-01-B,CF03501CVR,3510,,12,0,7010070033,PAL,1000639543,5,3/22/19
1,ST1,T26-01-B,CF03501CVR,3510,,12,0,7010070035,PAL,1000639580,5,3/22/19
1,ST1,T31-02-A,CF03501CVR,3510,,12,0,7010070022,PAL,1000639650,5,3/22/19
1,ST1,T31-03-B,CF03501CVR,3510,,12,0,7010070021,PAL,1000639662,5,3/22/19
1,ST1,T32-02-A,CF03501CVR,3510,,12,0,7010070034,PAL,1000639606,5,3/22/19
1,ST1,U06-03-A,CF03501CVR,3510,,12,0,7010070031,PAL,1000639538,5,3/22/19
1,ST1,U06-03-B,CF03501CVR,3510,,12,0,7010070032,PAL,1000639542,5,3/22/19
1,ST1,V03-03-A,CF03501CVR,3510,,12,0,7010100016,PAL,1000643679,0,3/26/19
1,ST1,V04-03-A,CF03501CVR,3510,,12,0,7010100022,PAL,1000643647,0,3/26/19
1,ST1,V04-04-B,CF03501CVR,3510,,12,0,7010100023,PAL,1000643646,0,3/26/19
1,ST1,V08-03-A,CF03501CVR,3510,,12,0,7010100021,PAL,1000643649,0,3/26/19
1,ST1,V09-04-B,CF03501CVR,3510,,12,0,7010100017,PAL,1000643680,0,3/26/19
1,ST1,V10-03-A,CF03501CVR,3510,,12,0,7010100020,PAL,1000643650,0,3/26/19
1,ST1,V10-03-B,CF03501CVR,3510,,12,0,7010100018,PAL,1000643681,0,3/26/19
1,ST1,V13-04-A,CF03501CVR,3510,,12,0,7010100028,PAL,1000643682,0,3/26/19
1,ST1,V13-04-B,CF03501CVR,3510,,12,0,7010100002,PAL,1000643683,0,3/26/19
1,ST1,V15-04-A,CF03501CVR,3510,,12,0,7010100003,PAL,1000643684,0,3/26/19
1,ST1,V15-04-B,CF03501CVR,3510,,12,0,7010100007,PAL,1000643691,0,3/26/19
1,ST1,V17-04-A,CF03501CVR,3510,,12,0,7010100008,PAL,1000643700,0,3/26/19
1,ST1,V23-03-A,CF03501CVR,3510,,12,0,7010100004,PAL,1000643685,0,3/26/19
1,ST1,V23-03-B,CF03501CVR,3510,,12,0,7010100005,PAL,1000643686,0,3/26/19
1,ST1,V25-03-A,CF03501CVR,3510,,12,0,7010100006,PAL,1000643687,0,3/26/19
1,ST1,V25-03-B,CF03501CVR,3510,,12,0,7010100009,PAL,1000643690,0,3/26/19
1,ST1,V28-04-A,CF03501CVR,3510,,12,0,7010100010,PAL,1000643663,0,3/26/19
1,ST1,V30-03-A,CF03501CVR,3510,,12,0,7010100011,PAL,1000643664,0,3/26/19
1,ST1,V30-04-A,CF03501CVR,3510,,12,0,7010100013,PAL,1000643667,0,3/26/19
1,ST1,V30-04-B,CF03501CVR,3510,,12,0,7010100012,PAL,1000643665,0,3/26/19
1,ST1,V32-03-B,CF03501CVR,3510,,12,0,7010100014,PAL,1000643668,0,3/26/19
1,ST1,V32-04-B,CF03501CVR,3510,,12,0,7010100015,PAL,1000643669,0,3/26/19
1,ST1,W09-03-A,CF03501CVR,3510,,12,0,7010100026,PAL,1000643636,0,3/26/19
1,ST1,W16-03-A,CF03501CVR,3510,,12,0,7010100024,PAL,1000643644,0,3/26/19
1,ST1,W22-03-B,CF03501CVR,3510,,12,0,7010100025,PAL,1000643637,0,3/26/19
1,ST1,W23-03-A,CF03501CVR,3510,,12,0,7010100027,PAL,1000643635,0,3/26/19
1,ST1,X05-03-A,CF03501CVR,3510,,12,0,7010100036,PAL,1000643633,0,3/26/19
1,ST1,X12-02-B,CF03501CVR,3510,,12,0,7010100035,PAL,1000643632,0,3/26/19
1,ST1,Y01-02-A,CF03501CVR,3510,,12,0,7010100034,PAL,1000643631,0,3/26/19
