Storage Location,Storage Type,Storage Bin,Material,Material Description,Available stock,Storage Unit,Volume,Volume unit,Weight,Weight unit,Plant,Stock Category,Pick quantity,Storage Unit Type,Quant,Duration,GR Date
,ST1,E18-03-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
,ST1,E18-03-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,E18-04-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019340029,72.468,FT3,170.400,KG,3510,,0,PAL,1001209844,56,8/13/2020
0001,ST1,E18-04-B,IF-02-001,PIPA BASE,42,7017620008,75.306,FT3,319.200,KG,3510,,0,PAL,1001116897,125,6/5/2020
0001,ST1,E19-02-B,TB-20-001,WHEELED TRAVEL BAG,20,7020030015,62.220,FT3,144.800,KG,3510,,0,PAL,1001287486,1,10/7/2020
0001,ST1,E19-03-B,CF08500GRN,PIPA LITE GRANITE W/BASE&2ND INSERT,12,7017730025,72.468,FT3,161.400,KG,3510,,0,PAL,1001125573,119,6/11/2020
0001,ST1,E19-04-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750019,72.468,FT3,166.080,KG,3510,,0,PAL,1001261656,27,9/11/2020
0001,ST1,E20-02-A,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390002,70.200,FT3,166.080,KG,3510,,0,PAL,1001208970,56,8/13/2020
0001,ST1,E20-02-B,TC04512ASP,SENA AIRE ASPEN W/SHEET,20,7018930025,74.160,FT3,294.400,KG,3510,,0,PAL,1001181526,76,7/24/2020
0001,ST1,E20-03-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019340002,72.468,FT3,170.400,KG,3510,,0,PAL,1001209860,56,8/13/2020
0001,ST1,E20-03-B,SC04500GRN,SENA SERIES CHANGER GRANITE,42,7019450020,78.624,FT3,189.840,KG,3510,,0,PAL,1001231501,48,8/20/2020
0001,ST1,E20-04-A,IF-02-001,PIPA BASE,42,7019100009,75.306,FT3,319.200,KG,3510,,0,PAL,1001190245,69,7/31/2020
0001,ST1,E20-04-B,CS05103LAK,RAVA LAKE,9,7019940018,63.882,FT3,146.520,KG,3510,,0,PAL,1001274558,13,9/25/2020
0001,ST1,E21-02-A,HC-10-005,ZAAZ CARBON,12,7019020023,69.276,FT3,183.720,KG,3510,,0,PAL,1001189378,69,7/31/2020
0001,ST1,E21-02-B,TC04512ASP,SENA AIRE ASPEN W/SHEET,20,7018930026,74.160,FT3,294.400,KG,3510,,0,PAL,1001181706,76,7/24/2020
0001,ST1,E21-03-A,CF03501BIR,PIPA BIRCH W/BASE,12,7019730025,72.468,FT3,170.400,KG,3510,,0,PAL,1001261871,27,9/11/2020
0001,ST1,E21-03-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019340003,72.468,FT3,170.400,KG,3510,,0,PAL,1001209857,56,8/13/2020
0001,ST1,E21-04-A,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750022,72.468,FT3,166.080,KG,3510,,0,PAL,1001261651,27,9/11/2020
0001,ST1,E21-04-B,ST13409CRB,MIXX NEXT CARBON W/RING ADAPTER,12,7018990014,61.872,FT3,229.680,KG,3510,,0,PAL,1001182831,76,7/24/2020
0001,ST1,E22-02-A,CF08501BAC,PIPA LITE LX BAC W/BASE&2ND INSERT,12,7017060009,47.040,FT3,166.080,KG,3510,,0,PAL,1001095062,142,5/13/2020
0001,ST1,E22-02-B,HC-10-005,ZAAZ CARBON,12,7019020020,69.276,FT3,183.720,KG,3510,,0,PAL,1001189376,69,7/31/2020
0001,ST1,E22-03-A,CF08500GRN,PIPA LITE GRANITE W/BASE&2ND INSERT,12,7017730019,72.468,FT3,161.400,KG,3510,,0,PAL,1001125279,119,6/11/2020
0001,ST1,E22-03-B,CF08508600TIM,PIPA LITE R TIMBER W/BASE,12,7018950020,0.000,,171.600,KG,3510,,0,PAL,1001181760,76,7/24/2020
0001,ST1,E22-04-A,CF08508600TIM,PIPA LITE R TIMBER W/BASE,12,7018950023,0.000,,171.600,KG,3510,,0,PAL,1001181757,76,7/24/2020
0001,ST1,E22-04-B,CF08508600TIM,PIPA LITE R TIMBER W/BASE,12,7018950018,0.000,,171.600,KG,3510,,0,PAL,1001181761,76,7/24/2020
0001,ST1,E23-02-A,ST12003ELL,TRIV ELLIS W/AD&AP&RC,12,7015100027,64.068,FT3,193.200,KG,3510,,0,PAL,1000970687,266,1/16/2020
,ST1,E23-02-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,E23-03-A,TC11202THR,COVE AIRE THREADED W/TOPPER&SHEET,14,7011190007,72.184,FT3,221.060,KG,3510,,0,PAL,1000713872,488,6/7/2019
0001,ST1,E23-03-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019310022,72.468,FT3,170.400,KG,3510,,0,PAL,1001207924,57,8/12/2020
0001,ST1,E23-04-A,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750021,72.468,FT3,166.080,KG,3510,,0,PAL,1001261653,27,9/11/2020
0001,ST1,E23-04-B,IF-02-001,PIPA BASE,42,7017620007,75.306,FT3,319.200,KG,3510,,0,PAL,1001116899,125,6/5/2020
0001,ST1,E24-02-A,CF08508600TIM,PIPA LITE R TIMBER W/BASE,12,7018950024,0.000,,171.600,KG,3510,,0,PAL,1001181758,76,7/24/2020
0001,ST1,E24-02-B,HC-10-005,ZAAZ CARBON,12,7019020024,69.276,FT3,183.720,KG,3510,,0,PAL,1001189374,69,7/31/2020
0001,ST1,E24-03-A,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019400025,66.504,FT3,161.400,KG,3510,,0,PAL,1001228446,49,8/20/2020
0001,ST1,E24-03-B,TC04512ASP,SENA AIRE ASPEN W/SHEET,20,7018930027,74.160,FT3,294.400,KG,3510,,0,PAL,1001181524,76,7/24/2020
,ST1,E24-04-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,E24-04-B,IF-02-001,PIPA BASE,42,7017610009,75.306,FT3,319.200,KG,3510,,0,PAL,1001116898,125,6/5/2020
0001,ST1,E25-02-A,ST12003ELL,TRIV ELLIS W/AD&AP&RC,12,7015100025,64.068,FT3,193.200,KG,3510,,0,PAL,1000970668,266,1/16/2020
0001,ST1,E25-02-B,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390029,70.200,FT3,166.080,KG,3510,,0,PAL,1001208946,56,8/13/2020
0001,ST1,E25-03-A,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019400032,66.504,FT3,161.400,KG,3510,,0,PAL,1001228448,49,8/20/2020
0001,ST1,E25-03-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019340008,72.468,FT3,170.400,KG,3510,,0,PAL,1001209873,56,8/13/2020
0001,ST1,E25-04-A,CS05103LAK,RAVA LAKE,9,7019940029,63.882,FT3,146.520,KG,3510,,0,PAL,1001274555,13,9/25/2020
0001,ST1,E25-04-B,ST13411GRN,MIXX NEXT GRANITE W/RING ADAPTER,12,7019070003,61.872,FT3,225.360,KG,3510,,0,PAL,1001189978,69,7/31/2020
0001,ST1,E26-02-A,HC-10-005,ZAAZ CARBON,12,7019020017,69.276,FT3,183.720,KG,3510,,0,PAL,1001189365,69,7/31/2020
0001,ST1,E26-02-B,HC-10-005,ZAAZ CARBON,12,7019020022,69.276,FT3,183.720,KG,3510,,0,PAL,1001189371,69,7/31/2020
0001,ST1,E26-03-A,CF03501BIR,PIPA BIRCH W/BASE,12,7019310029,72.468,FT3,170.400,KG,3510,,0,PAL,1001207922,57,8/12/2020
0001,ST1,E26-03-B,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390026,70.200,FT3,166.080,KG,3510,,0,PAL,1001208967,56,8/13/2020
0001,ST1,E26-04-A,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390014,70.200,FT3,166.080,KG,3510,,0,PAL,1001208965,56,8/13/2020
0001,ST1,E26-04-B,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390001,70.200,FT3,166.080,KG,3510,,0,PAL,1001208968,56,8/13/2020
0001,ST1,E27-02-A,HC-10-005,ZAAZ CARBON,12,7019020019,69.276,FT3,183.720,KG,3510,,0,PAL,1001189372,69,7/31/2020
0001,ST1,E27-02-B,CF03501FRT,PIPA FROST W/BASE,12,7019740032,72.468,FT3,170.400,KG,3510,,0,PAL,1001261223,27,9/11/2020
0001,ST1,E27-03-A,CS05103LAK,RAVA LAKE,9,7019940038,63.882,FT3,146.520,KG,3510,,0,PAL,1001274551,13,9/25/2020
0001,ST1,E27-03-B,CF08501BAC,PIPA LITE LX BAC W/BASE&2ND INSERT,12,7018190007,47.040,FT3,166.080,KG,3510,,0,PAL,1001137695,112,6/18/2020
0001,ST1,E27-04-A,IF-02-001,PIPA BASE,42,7019110017,75.306,FT3,319.200,KG,3510,,0,PAL,1001190246,69,7/31/2020
0001,ST1,E27-04-B,TC11201OXF,COVE AIRE OXFORD W/TOPPER&SHEET,14,7013310025,71.694,FT3,221.060,KG,3510,,0,PAL,1000840989,388,9/13/2019
0001,ST1,E28-02-A,TC04512ASP,SENA AIRE ASPEN W/SHEET,20,7018930032,74.160,FT3,294.400,KG,3510,,0,PAL,1001181448,76,7/24/2020
0001,ST1,E28-02-B,CS07007LAK,AACE LAKE W/STARTER KIT,17,7019620004,76.840,FT3,175.100,KG,3510,,0,PAL,1001243600,42,8/27/2020
0001,ST1,E28-03-A,CF08501FRT,PIPA LITE LX FROST W/BASE&2ND INSERT,12,7019790001,72.468,FT3,166.080,KG,3510,,0,PAL,1001263679,24,9/14/2020
0001,ST1,E28-03-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750017,72.468,FT3,166.080,KG,3510,,0,PAL,1001261659,27,9/11/2020
0001,ST1,E28-04-A,TC11202THR,COVE AIRE THREADED W/TOPPER&SHEET,14,7011190015,72.184,FT3,221.060,KG,3510,,0,PAL,1000713877,488,6/7/2019
0001,ST1,E28-04-B,ST13411GRN,MIXX NEXT GRANITE W/RING ADAPTER,12,7019070001,61.872,FT3,225.360,KG,3510,,0,PAL,1001189980,69,7/31/2020
0001,ST1,E29-02-A,TC04512ASP,SENA AIRE ASPEN W/SHEET,20,7018930014,74.160,FT3,294.400,KG,3510,,0,PAL,1001181447,76,7/24/2020
0001,ST1,E29-02-B,CF08500CVR,PIPA LITE CAVIAR W/BASE&2ND INSERT,12,7019400031,66.504,FT3,161.400,KG,3510,,0,PAL,1001228444,49,8/20/2020
0001,ST1,E29-03-A,SC04500GRN,SENA SERIES CHANGER GRANITE,42,7019450023,78.624,FT3,189.840,KG,3510,,0,PAL,1001231513,48,8/20/2020
0001,ST1,E29-03-B,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390012,70.200,FT3,166.080,KG,3510,,0,PAL,1001209419,56,8/13/2020
0001,ST1,E29-04-A,TC04512ASP,SENA AIRE ASPEN W/SHEET,20,7018930031,74.160,FT3,294.400,KG,3510,,0,PAL,1001181451,76,7/24/2020
0001,ST1,E29-04-B,TC04512ASP,SENA AIRE ASPEN W/SHEET,20,7018930033,74.160,FT3,294.400,KG,3510,,0,PAL,1001181449,76,7/24/2020
,ST1,E30-02-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,E30-02-B,CF03501GRN,PIPA GRANITE W/BASE,12,7019340019,72.468,FT3,170.400,KG,3510,,0,PAL,1001211134,56,8/13/2020
0001,ST1,E30-03-A,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390016,70.200,FT3,166.080,KG,3510,,0,PAL,1001208969,56,8/13/2020
0001,ST1,E30-03-B,AC08101OXF,DEMI GROW SIBLING SEAT OXFORD W/RC,20,7013460028,69.220,FT3,128.400,KG,3510,,0,PAL,1000851258,379,9/25/2019
0001,ST1,E30-04-A,CF08500GRN,PIPA LITE GRANITE W/BASE&2ND INSERT,12,7017730018,72.468,FT3,161.400,KG,3510,,0,PAL,1001125221,119,6/11/2020
0001,ST1,E30-04-B,CF03501FRT,PIPA FROST W/BASE,12,7019740033,72.468,FT3,170.400,KG,3510,,0,PAL,1001261221,27,9/11/2020
,ST1,E31-02-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,E31-03-B,CF08508600CRB,PIPA LITE R CARBON W/BASE,12,7019030010,72.468,FT3,171.600,KG,3510,,0,PAL,1001189480,69,7/31/2020
0001,ST1,E31-04-B,CF08501BAC,PIPA LITE LX BAC W/BASE&2ND INSERT,12,7018190001,47.040,FT3,166.080,KG,3510,,0,PAL,1001137692,112,6/18/2020
0001,ST1,E32-02-A,SD09900ACS,MIXX SERIES STAND,26,7019240024,59.592,FT3,121.940,KG,3510,,0,PAL,1001197980,63,8/6/2020
0001,ST1,E32-02-B,SE13300DSK,LEAF DUSK W/TY,20,7017810025,79.820,FT3,183,KG,3510,,0,PAL,1001133173,114,6/16/2020
0001,ST1,E32-03-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019340031,72.468,FT3,170.400,KG,3510,,0,PAL,1001209853,56,8/13/2020
0001,ST1,E32-03-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750018,72.468,FT3,166.080,KG,3510,,0,PAL,1001261657,27,9/11/2020
0001,ST1,E32-04-A,IF-02-001,PIPA BASE,42,7019110023,75.306,FT3,319.200,KG,3510,,0,PAL,1001190270,69,7/31/2020
0001,ST1,E32-04-B,CF08500GRN,PIPA LITE GRANITE W/BASE&2ND INSERT,12,7017730017,72.468,FT3,161.400,KG,3510,,0,PAL,1001125167,119,6/11/2020
0001,ST1,F01-02-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019340025,72.468,FT3,170.400,KG,3510,,0,PAL,1001211123,56,8/13/2020
0001,ST1,F01-02-B,TC04512GRN,SENA AIRE GRANITE W/SHEET,20,7018720030,74.160,FT3,294.400,KG,3510,,0,PAL,1001170984,84,7/15/2020
0001,ST1,F01-03-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019340024,72.468,FT3,170.400,KG,3510,,0,PAL,1001211083,56,8/13/2020
0001,ST1,F01-03-B,TC04518BAC,SENA AIRE BROKEN ARROW CAVIAR W/SHEET,20,7017990012,120.780,FT3,299,KG,3510,,0,PAL,1001135001,113,6/17/2020
0001,ST1,F01-04-A,IF-02-001,PIPA BASE,42,7019110032,75.306,FT3,319.200,KG,3510,,0,PAL,1001190266,69,7/31/2020
0001,ST1,F01-04-B,TC11201OXF,COVE AIRE OXFORD W/TOPPER&SHEET,14,7013310030,71.694,FT3,221.060,KG,3510,,0,PAL,1000841094,388,9/13/2019
0001,ST1,F02-02-A,CF08500ASP,PIPA LITE ASPEN W/BASE&2ND INSERT,12,7013730034,72.468,FT3,161.400,KG,3510,,0,PAL,1000864952,366,10/8/2019
0001,ST1,F02-02-B,ST13409CRB,MIXX NEXT CARBON W/RING ADAPTER,12,7018980013,61.872,FT3,229.680,KG,3510,,0,PAL,1001182914,76,7/24/2020
0001,ST1,F02-03-A,CF08508600CVR,PIPA LITE R CAVIAR W/BASE,12,7019760034,72.468,FT3,172.800,KG,3510,,0,PAL,1001263684,24,9/14/2020
0001,ST1,F02-03-B,CF08508600CRB,PIPA LITE R CARBON W/BASE,12,7019030007,72.468,FT3,171.600,KG,3510,,0,PAL,1001189487,69,7/31/2020
,ST1,F02-04-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F02-04-B,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390028,70.200,FT3,166.080,KG,3510,,0,PAL,1001208957,56,8/13/2020
0001,ST1,F03-02-A,CF08501GRN,PIPA LITE LX GRANITE W/BASE&2ND INSERT,12,7019390018,70.200,FT3,166.080,KG,3510,,0,PAL,1001209413,56,8/13/2020
,ST1,F03-02-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F03-03-A,CF03501GRN,PIPA GRANITE W/BASE,12,7019340018,72.468,FT3,170.400,KG,3510,,0,PAL,1001211082,56,8/13/2020
0001,ST1,F03-03-B,TC04518BAC,SENA AIRE BROKEN ARROW CAVIAR W/SHEET,20,7017990010,120.780,FT3,299,KG,3510,,0,PAL,1001135004,113,6/17/2020
0001,ST1,F03-04-A,IF-02-001,PIPA BASE,42,7019530030,75.306,FT3,319.200,KG,3510,,0,PAL,1001231793,48,8/20/2020
0001,ST1,F03-04-B,IF-02-001,PIPA BASE,42,7017610018,75.306,FT3,319.200,KG,3510,,0,PAL,1001117367,125,6/5/2020
0001,ST1,F04-02-A,TB-20-001,WHEELED TRAVEL BAG,14,7020030024,43.554,FT3,101.360,KG,3510,,0,PAL,1001287496,1,10/7/2020
0001,ST1,F04-02-B,CS07007LAK,AACE LAKE W/STARTER KIT,17,7019620005,76.840,FT3,175.100,KG,3510,,0,PAL,1001243603,42,8/27/2020
0001,ST1,F04-03-A,CF08508600CVR,PIPA LITE R CAVIAR W/BASE,12,7019760033,72.468,FT3,172.800,KG,3510,,0,PAL,1001263683,24,9/14/2020
0001,ST1,F04-03-B,CF12508600BIR,PIPA RX BIRCH W/BASE,12,7019840020,72.468,FT3,181.200,KG,3510,,0,PAL,1001271579,16,9/22/2020
0001,ST1,F04-04-A,IF-02-001,PIPA BASE,42,7019520032,75.306,FT3,319.200,KG,3510,,0,PAL,1001231850,48,8/20/2020
,ST1,F04-04-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F05-02-A,TC11201OXF,COVE AIRE OXFORD W/TOPPER&SHEET,14,7013310026,71.694,FT3,221.060,KG,3510,,0,PAL,1000840929,388,9/13/2019
0001,ST1,F05-02-B,CF08501BAC,PIPA LITE LX BAC W/BASE&2ND INSERT,12,7017060012,47.040,FT3,166.080,KG,3510,,0,PAL,1001095049,142,5/13/2020
0001,ST1,F05-03-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019500034,67.380,FT3,166.080,KG,3510,,0,PAL,1001227274,49,8/20/2020
0001,ST1,F05-03-B,SE10301BKA,LEAF GROW PBK W/TY,20,7017270027,84.040,FT3,201.400,KG,3510,,0,PAL,1001109196,129,6/1/2020
0001,ST1,F05-04-A,IF-02-001,PIPA BASE,42,7019520012,75.306,FT3,319.200,KG,3510,,0,PAL,1001231795,48,8/20/2020
0001,ST1,F05-04-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019770012,72.468,FT3,166.080,KG,3510,,0,PAL,1001264887,23,9/15/2020
0001,ST1,F06-02-A,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750027,72.468,FT3,166.080,KG,3510,,0,PAL,1001261647,27,9/11/2020
0001,ST1,F06-02-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750032,72.468,FT3,166.080,KG,3510,,0,PAL,1001262014,27,9/11/2020
0001,ST1,F06-03-A,CF08508600CVR,PIPA LITE R CAVIAR W/BASE,3,7019760036,18.117,FT3,43.200,KG,3510,,0,PAL,1001263682,24,9/14/2020
0001,ST1,F06-03-B,CF03501FRT,PIPA FROST W/BASE,12,7019260015,72.468,FT3,170.400,KG,3510,,0,PAL,1001207372,57,8/12/2020
0001,ST1,F06-04-A,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750009,72.468,FT3,166.080,KG,3510,,0,PAL,1001262015,27,9/11/2020
0001,ST1,F06-04-B,IF-02-001,PIPA BASE,42,7017620027,75.306,FT3,319.200,KG,3510,,0,PAL,1001116859,125,6/5/2020
0001,ST1,F07-02-A,CF12508600BIR,PIPA RX BIRCH W/BASE,12,7019840012,72.468,FT3,181.200,KG,3510,,0,PAL,1001271575,16,9/22/2020
,ST1,F07-02-B,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F07-03-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019510002,67.380,FT3,166.080,KG,3510,,0,PAL,1001227223,49,8/20/2020
0001,ST1,F07-03-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019500020,67.380,FT3,166.080,KG,3510,,0,PAL,1001227284,49,8/20/2020
0001,ST1,F07-04-A,CF08508600CRB,PIPA LITE R CARBON W/BASE,12,7019030016,72.468,FT3,171.600,KG,3510,,0,PAL,1001189440,69,7/31/2020
0001,ST1,F07-04-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019730022,72.468,FT3,170.400,KG,3510,,0,PAL,1001261869,27,9/11/2020
0001,ST1,F08-02-A,TB-20-001,WHEELED TRAVEL BAG,20,7020030013,62.220,FT3,144.800,KG,3510,,0,PAL,1001287489,1,10/7/2020
0001,ST1,F08-02-B,CF03501FRT,PIPA FROST W/BASE,12,7019260012,72.468,FT3,170.400,KG,3510,,0,PAL,1001207369,57,8/12/2020
0001,ST1,F08-03-A,ST13409CRB,MIXX NEXT CARBON W/RING ADAPTER,12,7018990006,61.872,FT3,229.680,KG,3510,,0,PAL,1001182879,76,7/24/2020
0001,ST1,F08-03-B,CF08501BIR,PIPA LITE LX BIRCH W/BASE&2ND INSERT,12,7019780005,70.200,FT3,166.080,KG,3510,,0,PAL,1001263674,24,9/14/2020
,ST1,F08-04-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F08-04-B,CF12508600BIR,PIPA RX BIRCH W/BASE,12,7019840011,72.468,FT3,181.200,KG,3510,,0,PAL,1001271576,16,9/22/2020
0001,ST1,F09-02-A,CF03501FRT,PIPA FROST W/BASE,12,7019260033,72.468,FT3,170.400,KG,3510,,0,PAL,1001207391,57,8/12/2020
0001,ST1,F09-02-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750025,72.468,FT3,166.080,KG,3510,,0,PAL,1001261648,27,9/11/2020
0001,ST1,F09-03-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019500018,67.380,FT3,166.080,KG,3510,,0,PAL,1001227286,49,8/20/2020
0001,ST1,F09-03-B,CF03501BIR,PIPA BIRCH W/BASE,12,7019730030,72.468,FT3,170.400,KG,3510,,0,PAL,1001261876,27,9/11/2020
0001,ST1,F09-04-A,CF08508600CVR,PIPA LITE R CAVIAR W/BASE,12,7019760003,72.468,FT3,172.800,KG,3510,,0,PAL,1001263752,24,9/14/2020
0001,ST1,F09-04-B,BC13900NGT,CUDL 2020 NIGHT,20,7018990028,13.260,FT3,48.600,KG,3510,,0,PAL,1001182320,76,7/24/2020
,ST1,F10-02-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F10-02-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019750024,72.468,FT3,166.080,KG,3510,,0,PAL,1001261650,27,9/11/2020
0001,ST1,F10-03-A,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019500014,67.380,FT3,166.080,KG,3510,,0,PAL,1001227291,49,8/20/2020
0001,ST1,F10-03-B,SD14500ACS,DEMI GROW STAND,26,7016330029,58.760,FT3,120.380,KG,3510,,0,PAL,1001056450,176,4/15/2020
0001,ST1,F10-04-A,ST13409CRB,MIXX NEXT CARBON W/RING ADAPTER,12,7018990015,61.872,FT3,229.680,KG,3510,,0,PAL,1001182871,76,7/24/2020
0001,ST1,F10-04-B,CC09203OXF,DEMI GROW BASSINET OXFORD,17,7013490014,102.663,FT3,126.650,KG,3510,,0,PAL,1000852600,378,9/26/2019
0001,ST1,F11-02-A,TB-20-001,WHEELED TRAVEL BAG,20,7020030022,62.220,FT3,144.800,KG,3510,,0,PAL,1001287502,1,10/7/2020
0001,ST1,F11-02-B,CS07007LAK,AACE LAKE W/STARTER KIT,17,7019620015,76.840,FT3,175.100,KG,3510,,0,PAL,1001243601,42,8/27/2020
0001,ST1,F11-03-A,ST13404BKA,MIXX NEXT BKA W/RING ADAPTER,12,7018050013,0.852,FT3,221.760,KG,3510,,0,PAL,1001136248,113,6/17/2020
0001,ST1,F11-03-B,CF08501FRT,PIPA LITE LX FROST W/BASE&2ND INSERT,12,7019790018,72.468,FT3,166.080,KG,3510,,0,PAL,1001263680,24,9/14/2020
0001,ST1,F11-04-A,TC04512GRN,SENA AIRE GRANITE W/SHEET,20,7019250029,74.160,FT3,294.400,KG,3510,,0,PAL,1001198162,63,8/6/2020
0001,ST1,F11-04-B,CC09203OXF,DEMI GROW BASSINET OXFORD,17,7013490016,102.663,FT3,126.650,KG,3510,,0,PAL,1000852588,378,9/26/2019
0001,ST1,F12-02-A,CF03501FRT,PIPA FROST W/BASE,12,7019260014,72.468,FT3,170.400,KG,3510,,0,PAL,1001207371,57,8/12/2020
0001,ST1,F12-02-B,CF03501FRT,PIPA FROST W/BASE,12,7019260013,72.468,FT3,170.400,KG,3510,,0,PAL,1001207370,57,8/12/2020
0001,ST1,F12-03-A,CS07007LAK,AACE LAKE W/STARTER KIT,17,7019620025,76.840,FT3,175.100,KG,3510,,0,PAL,1001243602,42,8/27/2020
0001,ST1,F12-03-B,SD14500ACS,DEMI GROW STAND,26,7016330028,58.760,FT3,120.380,KG,3510,,0,PAL,1001056453,176,4/15/2020
0001,ST1,F12-04-A,CF03501BIR,PIPA BIRCH W/BASE,12,7019730031,72.468,FT3,170.400,KG,3510,,0,PAL,1001261903,27,9/11/2020
0001,ST1,F12-04-B,CC09203OXF,DEMI GROW BASSINET OXFORD,17,7013490021,102.663,FT3,126.650,KG,3510,,0,PAL,1000852597,378,9/26/2019
,ST1,F13-02-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F13-02-B,TC04512GRN,SENA AIRE GRANITE W/SHEET,20,7018720027,74.160,FT3,294.400,KG,3510,,0,PAL,1001170998,84,7/15/2020
0001,ST1,F13-03-A,CC09203OXF,DEMI GROW BASSINET OXFORD,17,7013490013,102.663,FT3,126.650,KG,3510,,0,PAL,1000852602,378,9/26/2019
0001,ST1,F13-03-B,CF08501OXF,PIPA LITE LX OXFORD W/BASE&2ND INSERT,12,7019770022,72.468,FT3,166.080,KG,3510,,0,PAL,1001265956,22,9/15/2020
,ST1,F13-04-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F13-04-B,CF08501CVR,PIPA LITE LX CAVIAR W/BASE&2ND INSERT,12,7019500012,67.380,FT3,166.080,KG,3510,,0,PAL,1001227293,49,8/20/2020
0001,ST1,F14-02-A,TC04512GRN,SENA AIRE GRANITE W/SHEET,20,7018720024,74.160,FT3,294.400,KG,3510,,0,PAL,1001171007,84,7/15/2020
0001,ST1,F14-02-B,CF08501BAC,PIPA LITE LX BAC W/BASE&2ND INSERT,12,7017060011,47.040,FT3,166.080,KG,3510,,0,PAL,1001095052,142,5/13/2020
0001,ST1,F14-03-A,CS05103CVR,RAVA CAVIAR,9,7019910026,63.882,FT3,146.520,KG,3510,,0,PAL,1001274895,13,9/25/2020
0001,ST1,F14-03-B,CF03501FRT,PIPA FROST W/BASE,12,7019260016,72.468,FT3,170.400,KG,3510,,0,PAL,1001207373,57,8/12/2020
,ST1,F14-04-A,<<empty>>,,0.000,,0.000,,0.000,,,,0.000,,0,0,
0001,ST1,F14-04-B,CF08508600CRB,PIPA LITE R CARBON W/BASE,12,7019030009,72.468,FT3,171.600,KG,3510,,0,PAL,1001189483,69,7/31/2020
